Ore Name,ItemStack,Item ID,Wildcard,Mod
batteryMaster,1xic2.itemBatLamaCrystal@32767,IC2:itemBatLamaCrystal,true,IC2
batteryUltimate,1xgt.metaitem.01@32597,gregtech:gt.metaitem.01,false,gregtech
beachHighTideBush,1xtile.beachHighTideBush@0,plantmegapack:beachHighTideBush,false,plantmegapack
beachSeaLavender,1xtile.beachSeaLavender@0,plantmegapack:beachSeaLavender,false,plantmegapack
beachSeaSandwort,1xtile.beachSeaSandwort@0,plantmegapack:beachSeaSandwort,false,plantmegapack
beeComb,1xitem.for.beeCombs@32767,Forestry:beeCombs,true,Forestry
berrybushBeauty,1xtile.berrybushBeauty@0,plantmegapack:berrybushBeauty,false,plantmegapack
berrybushBlack,1xtile.berrybushBlack@0,plantmegapack:berrybushBlack,false,plantmegapack
berrybushBlue,1xtile.berrybushBlue@0,plantmegapack:berrybushBlue,false,plantmegapack
berrybushElder,1xtile.berrybushElder@0,plantmegapack:berrybushElder,false,plantmegapack
berrybushGoose,1xtile.berrybushGoose@0,plantmegapack:berrybushGoose,false,plantmegapack
berrybushHuckle,1xtile.berrybushHuckle@0,plantmegapack:berrybushHuckle,false,plantmegapack
berrybushOrange,1xtile.berrybushOrange@0,plantmegapack:berrybushOrange,false,plantmegapack
berrybushSnow,1xtile.berrybushSnow@0,plantmegapack:berrybushSnow,false,plantmegapack
berrybushStraw,1xtile.berrybushStraw@0,plantmegapack:berrybushStraw,false,plantmegapack
blockAnyBronze,1xic2.blockMetal@2,IC2:blockMetal,false,IC2
blockAnyBronze,1xtile.for.resourceStorage@3,Forestry:resourceStorage,false,Forestry
blockAnyCopper,1xic2.blockMetal@0,IC2:blockMetal,false,IC2
blockAnyCopper,1xtile.for.resourceStorage@1,Forestry:resourceStorage,false,Forestry
blockAnyCopper,1xtile.railcraft.cube@9,Railcraft:tile.railcraft.cube,false,Railcraft
blockAnyIron,1xtile.blockIron@0,minecraft:iron_block,false,minecraft
blockApatite,1xtile.for.resourceStorage@0,Forestry:resourceStorage,false,Forestry
blockBambooAsper,1xtile.bambooAsperBlock@0,plantmegapack:bambooAsperBlock,false,plantmegapack
blockBambooAsperSlab,1xtile.bambooAsperSlab@0,plantmegapack:bambooAsperSlab,false,plantmegapack
blockBambooFargesiaRobusta,1xtile.bambooFargesiaRobustaBlock@0,plantmegapack:bambooFargesiaRobustaBlock,false,plantmegapack
blockBambooFargesiaRobustaSlab,1xtile.bambooFargesiaRobustaSlab@0,plantmegapack:bambooFargesiaRobustaSlab,false,plantmegapack
blockBambooGiantTimber,1xtile.bambooGiantTimberBlock@0,plantmegapack:bambooGiantTimberBlock,false,plantmegapack
blockBambooGiantTimberSlab,1xtile.bambooGiantTimberSlab@0,plantmegapack:bambooGiantTimberSlab,false,plantmegapack
blockBambooGolden,1xtile.bambooGoldenBlock@0,plantmegapack:bambooGoldenBlock,false,plantmegapack
blockBambooGoldenSlab,1xtile.bambooGoldenSlab@0,plantmegapack:bambooGoldenSlab,false,plantmegapack
blockBambooMoso,1xtile.bambooMosoBlock@0,plantmegapack:bambooMosoBlock,false,plantmegapack
blockBambooMosoSlab,1xtile.bambooMosoSlab@0,plantmegapack:bambooMosoSlab,false,plantmegapack
blockBambooShortTassled,1xtile.bambooShortTassledBlock@0,plantmegapack:bambooShortTassledBlock,false,plantmegapack
blockBambooShortTassledSlab,1xtile.bambooShortTassledSlab@0,plantmegapack:bambooShortTassledSlab,false,plantmegapack
blockBambooTimorBlack,1xtile.bambooTimorBlackBlock@0,plantmegapack:bambooTimorBlackBlock,false,plantmegapack
blockBambooTimorBlackSlab,1xtile.bambooTimorBlackSlab@0,plantmegapack:bambooTimorBlackSlab,false,plantmegapack
blockBambooTropicalBlue,1xtile.bambooTropicalBlueBlock@0,plantmegapack:bambooTropicalBlueBlock,false,plantmegapack
blockBambooTropicalBlueSlab,1xtile.bambooTropicalBlueSlab@0,plantmegapack:bambooTropicalBlueSlab,false,plantmegapack
blockBambooWetForest,1xtile.bambooWetForestBlock@0,plantmegapack:bambooWetForestBlock,false,plantmegapack
blockBambooWetForestSlab,1xtile.bambooWetForestSlab@0,plantmegapack:bambooWetForestSlab,false,plantmegapack
blockBronze,1xic2.blockMetal@2,IC2:blockMetal,false,IC2
blockBronze,1xtile.for.resourceStorage@3,Forestry:resourceStorage,false,Forestry
blockCarpet,1xtile.carpet_block@0,chisel:carpet_block,false,chisel
blockCoal,1xtile.blockCoal@0,minecraft:coal_block,false,minecraft
blockCopper,1xic2.blockMetal@0,IC2:blockMetal,false,IC2
blockCopper,1xtile.for.resourceStorage@1,Forestry:resourceStorage,false,Forestry
blockCopper,1xtile.railcraft.cube@9,Railcraft:tile.railcraft.cube,false,Railcraft
blockDiamond,1xtile.blockDiamond@0,minecraft:diamond_block,false,minecraft
blockEmerald,1xtile.blockEmerald@0,minecraft:emerald_block,false,minecraft
blockGlass,1xtile.glass@0,minecraft:glass,false,minecraft
blockGlass,1xtile.stainedGlass@32767,minecraft:stained_glass,true,minecraft
blockGlassBlack,1xtile.stainedGlass@15,minecraft:stained_glass,false,minecraft
blockGlassBlue,1xtile.stainedGlass@11,minecraft:stained_glass,false,minecraft
blockGlassBrown,1xtile.stainedGlass@12,minecraft:stained_glass,false,minecraft
blockGlassColorless,1xtile.glass@0,minecraft:glass,false,minecraft
blockGlassCyan,1xtile.stainedGlass@9,minecraft:stained_glass,false,minecraft
blockGlassGray,1xtile.stainedGlass@7,minecraft:stained_glass,false,minecraft
blockGlassGreen,1xtile.stainedGlass@13,minecraft:stained_glass,false,minecraft
blockGlassLightBlue,1xtile.stainedGlass@3,minecraft:stained_glass,false,minecraft
blockGlassLightGray,1xtile.stainedGlass@8,minecraft:stained_glass,false,minecraft
blockGlassLime,1xtile.stainedGlass@5,minecraft:stained_glass,false,minecraft
blockGlassMagenta,1xtile.stainedGlass@2,minecraft:stained_glass,false,minecraft
blockGlassOrange,1xtile.stainedGlass@1,minecraft:stained_glass,false,minecraft
blockGlassPink,1xtile.stainedGlass@6,minecraft:stained_glass,false,minecraft
blockGlassPurple,1xtile.stainedGlass@10,minecraft:stained_glass,false,minecraft
blockGlassRed,1xtile.stainedGlass@14,minecraft:stained_glass,false,minecraft
blockGlassWhite,1xtile.stainedGlass@0,minecraft:stained_glass,false,minecraft
blockGlassYellow,1xtile.stainedGlass@4,minecraft:stained_glass,false,minecraft
blockGold,1xtile.blockGold@0,minecraft:gold_block,false,minecraft
blockHopper,1xtile.hopper@0,minecraft:hopper,false,minecraft
blockIron,1xtile.blockIron@0,minecraft:iron_block,false,minecraft
blockLapis,1xtile.blockLapis@0,minecraft:lapis_block,false,minecraft
blockLead,1xic2.blockMetal@4,IC2:blockMetal,false,IC2
blockLead,1xtile.railcraft.cube@11,Railcraft:tile.railcraft.cube,false,Railcraft
blockMarble,1xtile.marble@0,chisel:marble,false,chisel
blockObsidian,1xtile.obsidian@0,minecraft:obsidian,false,minecraft
blockQuartz,1xtile.quartzBlock@0,minecraft:quartz_block,false,minecraft
blockRedstone,1xtile.blockRedstone@0,minecraft:redstone_block,false,minecraft
blockStainedHardenedClay,1xtile.clayHardenedStained@32767,minecraft:stained_hardened_clay,true,minecraft
blockSteel,1xic2.blockMetal@5,IC2:blockMetal,false,IC2
blockSteel,1xtile.railcraft.cube@2,Railcraft:tile.railcraft.cube,false,Railcraft
blockTin,1xic2.blockMetal@1,IC2:blockMetal,false,IC2
blockTin,1xtile.for.resourceStorage@2,Forestry:resourceStorage,false,Forestry
blockTin,1xtile.railcraft.cube@10,Railcraft:tile.railcraft.cube,false,Railcraft
blockUranium,1xic2.blockMetal@3,IC2:blockMetal,false,IC2
blockWaterstone,1xtile.waterstone@0,chisel:waterstone,false,chisel
blockWool,1xtile.cloth@32767,minecraft:wool,true,minecraft
blockWoolBlack,1xtile.cloth@15,minecraft:wool,false,minecraft
blockWoolBlue,1xtile.cloth@11,minecraft:wool,false,minecraft
blockWoolBrown,1xtile.cloth@12,minecraft:wool,false,minecraft
blockWoolCyan,1xtile.cloth@9,minecraft:wool,false,minecraft
blockWoolGray,1xtile.cloth@7,minecraft:wool,false,minecraft
blockWoolGreen,1xtile.cloth@13,minecraft:wool,false,minecraft
blockWoolLightBlue,1xtile.cloth@3,minecraft:wool,false,minecraft
blockWoolLightGray,1xtile.cloth@8,minecraft:wool,false,minecraft
blockWoolLime,1xtile.cloth@5,minecraft:wool,false,minecraft
blockWoolMagenta,1xtile.cloth@2,minecraft:wool,false,minecraft
blockWoolOrange,1xtile.cloth@1,minecraft:wool,false,minecraft
blockWoolPink,1xtile.cloth@6,minecraft:wool,false,minecraft
blockWoolPurple,1xtile.cloth@10,minecraft:wool,false,minecraft
blockWoolRed,1xtile.cloth@14,minecraft:wool,false,minecraft
blockWoolWhite,1xtile.cloth@0,minecraft:wool,false,minecraft
blockWoolYellow,1xtile.cloth@4,minecraft:wool,false,minecraft
boltAdamant,1xgt.metaitem.01@26319,gregtech:gt.metaitem.01,false,gregtech
boltAdamantine,1xgt.metaitem.01@26319,gregtech:gt.metaitem.01,false,gregtech
boltAdamantium,1xgt.metaitem.01@26319,gregtech:gt.metaitem.01,false,gregtech
boltAluminium,1xgt.metaitem.01@26019,gregtech:gt.metaitem.01,false,gregtech
boltAmber,1xgt.metaitem.01@26514,gregtech:gt.metaitem.01,false,gregtech
boltAmericium,1xgt.metaitem.01@26103,gregtech:gt.metaitem.01,false,gregtech
boltAmethyst,1xgt.metaitem.01@26509,gregtech:gt.metaitem.01,false,gregtech
boltAnnealedCopper,1xgt.metaitem.01@26345,gregtech:gt.metaitem.01,false,gregtech
boltAntimony,1xgt.metaitem.01@26058,gregtech:gt.metaitem.01,false,gregtech
boltAnyBronze,1xgt.metaitem.01@26300,gregtech:gt.metaitem.01,false,gregtech
boltAnyCopper,1xgt.metaitem.01@26035,gregtech:gt.metaitem.01,false,gregtech
boltAnyCopper,1xgt.metaitem.01@26345,gregtech:gt.metaitem.01,false,gregtech
boltAnyIron,1xgt.metaitem.01@26032,gregtech:gt.metaitem.01,false,gregtech
boltAnyIron,1xgt.metaitem.01@26304,gregtech:gt.metaitem.01,false,gregtech
boltAnyIron,1xgt.metaitem.01@26307,gregtech:gt.metaitem.01,false,gregtech
boltApatite,1xgt.metaitem.01@26530,gregtech:gt.metaitem.01,false,gregtech
boltArsenic,1xgt.metaitem.01@26039,gregtech:gt.metaitem.01,false,gregtech
boltAstralSilver,1xgt.metaitem.01@26333,gregtech:gt.metaitem.01,false,gregtech
boltBatteryAlloy,1xgt.metaitem.01@26315,gregtech:gt.metaitem.01,false,gregtech
boltBeryllium,1xgt.metaitem.01@26008,gregtech:gt.metaitem.01,false,gregtech
boltBismuth,1xgt.metaitem.01@26090,gregtech:gt.metaitem.01,false,gregtech
boltBismuthBronze,1xgt.metaitem.01@26353,gregtech:gt.metaitem.01,false,gregtech
boltBlackBronze,1xgt.metaitem.01@26352,gregtech:gt.metaitem.01,false,gregtech
boltBlackSteel,1xgt.metaitem.01@26334,gregtech:gt.metaitem.01,false,gregtech
boltBlueAlloy,1xgt.metaitem.01@26309,gregtech:gt.metaitem.01,false,gregtech
boltBlueSteel,1xgt.metaitem.01@26349,gregtech:gt.metaitem.01,false,gregtech
boltBlueTopaz,1xgt.metaitem.01@26513,gregtech:gt.metaitem.01,false,gregtech
boltBrass,1xgt.metaitem.01@26301,gregtech:gt.metaitem.01,false,gregtech
boltBronze,1xgt.metaitem.01@26300,gregtech:gt.metaitem.01,false,gregtech
boltCaesium,1xgt.metaitem.01@26062,gregtech:gt.metaitem.01,false,gregtech
boltCerium,1xgt.metaitem.01@26065,gregtech:gt.metaitem.01,false,gregtech
boltCertusQuartz,1xgt.metaitem.01@26516,gregtech:gt.metaitem.01,false,gregtech
boltCharcoal,1xgt.metaitem.01@26536,gregtech:gt.metaitem.01,false,gregtech
boltChargedCertusQuartz,1xgt.metaitem.01@26517,gregtech:gt.metaitem.01,false,gregtech
boltChrome,1xgt.metaitem.01@26030,gregtech:gt.metaitem.01,false,gregtech
boltChromiumDioxide,1xgt.metaitem.01@26361,gregtech:gt.metaitem.01,false,gregtech
boltCoal,1xgt.metaitem.01@26535,gregtech:gt.metaitem.01,false,gregtech
boltCobalt,1xgt.metaitem.01@26033,gregtech:gt.metaitem.01,false,gregtech
boltCobaltBrass,1xgt.metaitem.01@26343,gregtech:gt.metaitem.01,false,gregtech
boltCopper,1xgt.metaitem.01@26035,gregtech:gt.metaitem.01,false,gregtech
boltCupronickel,1xgt.metaitem.01@26310,gregtech:gt.metaitem.01,false,gregtech
boltDamascusSteel,1xgt.metaitem.01@26335,gregtech:gt.metaitem.01,false,gregtech
boltDarkIron,1xgt.metaitem.01@26342,gregtech:gt.metaitem.01,false,gregtech
boltDeepIron,1xgt.metaitem.01@26829,gregtech:gt.metaitem.01,false,gregtech
boltDesh,1xgt.metaitem.01@26884,gregtech:gt.metaitem.01,false,gregtech
boltDiamond,1xgt.metaitem.01@26500,gregtech:gt.metaitem.01,false,gregtech
boltDilithium,1xgt.metaitem.01@26515,gregtech:gt.metaitem.01,false,gregtech
boltDuranium,1xgt.metaitem.01@26328,gregtech:gt.metaitem.01,false,gregtech
boltDysprosium,1xgt.metaitem.01@26073,gregtech:gt.metaitem.01,false,gregtech
boltElectrum,1xgt.metaitem.01@26303,gregtech:gt.metaitem.01,false,gregtech
boltElectrumFlux,1xgt.metaitem.01@26320,gregtech:gt.metaitem.01,false,gregtech
boltEmerald,1xgt.metaitem.01@26501,gregtech:gt.metaitem.01,false,gregtech
boltEnderEye,1xgt.metaitem.01@26533,gregtech:gt.metaitem.01,false,gregtech
boltEnderPearl,1xgt.metaitem.01@26532,gregtech:gt.metaitem.01,false,gregtech
boltEnderium,1xgt.metaitem.01@26321,gregtech:gt.metaitem.01,false,gregtech
boltErbium,1xgt.metaitem.01@26075,gregtech:gt.metaitem.01,false,gregtech
boltEuropium,1xgt.metaitem.01@26070,gregtech:gt.metaitem.01,false,gregtech
boltFZDarkIron,1xgt.metaitem.01@26342,gregtech:gt.metaitem.01,false,gregtech
boltFierySteel,1xgt.metaitem.01@26346,gregtech:gt.metaitem.01,false,gregtech
boltFirestone,1xgt.metaitem.01@26347,gregtech:gt.metaitem.01,false,gregtech
boltFoolsRuby,1xgt.metaitem.01@26512,gregtech:gt.metaitem.01,false,gregtech
boltForce,1xgt.metaitem.01@26521,gregtech:gt.metaitem.01,false,gregtech
boltForcicium,1xgt.metaitem.01@26518,gregtech:gt.metaitem.01,false,gregtech
boltForcillium,1xgt.metaitem.01@26519,gregtech:gt.metaitem.01,false,gregtech
boltFzDarkIron,1xgt.metaitem.01@26342,gregtech:gt.metaitem.01,false,gregtech
boltGadolinium,1xgt.metaitem.01@26071,gregtech:gt.metaitem.01,false,gregtech
boltGallium,1xgt.metaitem.01@26037,gregtech:gt.metaitem.01,false,gregtech
boltGarnet,1xgt.metaitem.01@26527,gregtech:gt.metaitem.01,false,gregtech
boltGarnetRed,1xgt.metaitem.01@26527,gregtech:gt.metaitem.01,false,gregtech
boltGarnetYellow,1xgt.metaitem.01@26528,gregtech:gt.metaitem.01,false,gregtech
boltGlass,1xgt.metaitem.01@26890,gregtech:gt.metaitem.01,false,gregtech
boltGold,1xgt.metaitem.01@26086,gregtech:gt.metaitem.01,false,gregtech
boltGreenSapphire,1xgt.metaitem.01@26504,gregtech:gt.metaitem.01,false,gregtech
boltHSLA,1xgt.metaitem.01@26322,gregtech:gt.metaitem.01,false,gregtech
boltHolmium,1xgt.metaitem.01@26074,gregtech:gt.metaitem.01,false,gregtech
boltIndium,1xgt.metaitem.01@26056,gregtech:gt.metaitem.01,false,gregtech
boltInfusedAir,1xgt.metaitem.01@26540,gregtech:gt.metaitem.01,false,gregtech
boltInfusedEarth,1xgt.metaitem.01@26542,gregtech:gt.metaitem.01,false,gregtech
boltInfusedEntropy,1xgt.metaitem.01@26544,gregtech:gt.metaitem.01,false,gregtech
boltInfusedFire,1xgt.metaitem.01@26541,gregtech:gt.metaitem.01,false,gregtech
boltInfusedGold,1xgt.metaitem.01@26323,gregtech:gt.metaitem.01,false,gregtech
boltInfusedOrder,1xgt.metaitem.01@26545,gregtech:gt.metaitem.01,false,gregtech
boltInfusedWater,1xgt.metaitem.01@26543,gregtech:gt.metaitem.01,false,gregtech
boltInvar,1xgt.metaitem.01@26302,gregtech:gt.metaitem.01,false,gregtech
boltIridium,1xgt.metaitem.01@26084,gregtech:gt.metaitem.01,false,gregtech
boltIron,1xgt.metaitem.01@26032,gregtech:gt.metaitem.01,false,gregtech
boltIronMagnetic,1xgt.metaitem.01@26354,gregtech:gt.metaitem.01,false,gregtech
boltIronWood,1xgt.metaitem.01@26338,gregtech:gt.metaitem.01,false,gregtech
boltJasper,1xgt.metaitem.01@26511,gregtech:gt.metaitem.01,false,gregtech
boltKanthal,1xgt.metaitem.01@26312,gregtech:gt.metaitem.01,false,gregtech
boltKnightmetal,1xgt.metaitem.01@26362,gregtech:gt.metaitem.01,false,gregtech
boltLanthanum,1xgt.metaitem.01@26064,gregtech:gt.metaitem.01,false,gregtech
boltLapis,1xgt.metaitem.01@26526,gregtech:gt.metaitem.01,false,gregtech
boltLazurite,1xgt.metaitem.01@26524,gregtech:gt.metaitem.01,false,gregtech
boltLead,1xgt.metaitem.01@26089,gregtech:gt.metaitem.01,false,gregtech
boltLignite,1xgt.metaitem.01@26538,gregtech:gt.metaitem.01,false,gregtech
boltLutetium,1xgt.metaitem.01@26078,gregtech:gt.metaitem.01,false,gregtech
boltMagnalium,1xgt.metaitem.01@26313,gregtech:gt.metaitem.01,false,gregtech
boltMagnesium,1xgt.metaitem.01@26018,gregtech:gt.metaitem.01,false,gregtech
boltManganese,1xgt.metaitem.01@26031,gregtech:gt.metaitem.01,false,gregtech
boltMeteoricIron,1xgt.metaitem.01@26340,gregtech:gt.metaitem.01,false,gregtech
boltMeteoricSteel,1xgt.metaitem.01@26341,gregtech:gt.metaitem.01,false,gregtech
boltMidasium,1xgt.metaitem.01@26332,gregtech:gt.metaitem.01,false,gregtech
boltMithril,1xgt.metaitem.01@26331,gregtech:gt.metaitem.01,false,gregtech
boltMolybdenum,1xgt.metaitem.01@26048,gregtech:gt.metaitem.01,false,gregtech
boltMonazite,1xgt.metaitem.01@26520,gregtech:gt.metaitem.01,false,gregtech
boltNaquadah,1xgt.metaitem.01@26324,gregtech:gt.metaitem.01,false,gregtech
boltNaquadahAlloy,1xgt.metaitem.01@26325,gregtech:gt.metaitem.01,false,gregtech
boltNaquadahEnriched,1xgt.metaitem.01@26326,gregtech:gt.metaitem.01,false,gregtech
boltNaquadria,1xgt.metaitem.01@26327,gregtech:gt.metaitem.01,false,gregtech
boltNeodymium,1xgt.metaitem.01@26067,gregtech:gt.metaitem.01,false,gregtech
boltNeodymiumMagnetic,1xgt.metaitem.01@26356,gregtech:gt.metaitem.01,false,gregtech
boltNetherQuartz,1xgt.metaitem.01@26522,gregtech:gt.metaitem.01,false,gregtech
boltNetherStar,1xgt.metaitem.01@26506,gregtech:gt.metaitem.01,false,gregtech
boltNeutronium,1xgt.metaitem.01@26129,gregtech:gt.metaitem.01,false,gregtech
boltNichrome,1xgt.metaitem.01@26311,gregtech:gt.metaitem.01,false,gregtech
boltNickel,1xgt.metaitem.01@26034,gregtech:gt.metaitem.01,false,gregtech
boltNiobium,1xgt.metaitem.01@26047,gregtech:gt.metaitem.01,false,gregtech
boltNiobiumNitride,1xgt.metaitem.01@26359,gregtech:gt.metaitem.01,false,gregtech
boltNiobiumTitanium,1xgt.metaitem.01@26360,gregtech:gt.metaitem.01,false,gregtech
boltNiter,1xgt.metaitem.01@26531,gregtech:gt.metaitem.01,false,gregtech
boltOlivine,1xgt.metaitem.01@26505,gregtech:gt.metaitem.01,false,gregtech
boltOpal,1xgt.metaitem.01@26510,gregtech:gt.metaitem.01,false,gregtech
boltOsmiridium,1xgt.metaitem.01@26317,gregtech:gt.metaitem.01,false,gregtech
boltOsmium,1xgt.metaitem.01@26083,gregtech:gt.metaitem.01,false,gregtech
boltPalladium,1xgt.metaitem.01@26052,gregtech:gt.metaitem.01,false,gregtech
boltPeridot,1xgt.metaitem.01@26505,gregtech:gt.metaitem.01,false,gregtech
boltPhosphorite,1xgt.metaitem.01@26534,gregtech:gt.metaitem.01,false,gregtech
boltPhosphorus,1xgt.metaitem.01@26534,gregtech:gt.metaitem.01,false,gregtech
boltPigIron,1xgt.metaitem.01@26307,gregtech:gt.metaitem.01,false,gregtech
boltPlastic,1xgt.metaitem.01@26874,gregtech:gt.metaitem.01,false,gregtech
boltPlatinum,1xgt.metaitem.01@26085,gregtech:gt.metaitem.01,false,gregtech
boltPlutonium,1xgt.metaitem.01@26100,gregtech:gt.metaitem.01,false,gregtech
boltPlutonium241,1xgt.metaitem.01@26101,gregtech:gt.metaitem.01,false,gregtech
boltPraseodymium,1xgt.metaitem.01@26066,gregtech:gt.metaitem.01,false,gregtech
boltPromethium,1xgt.metaitem.01@26068,gregtech:gt.metaitem.01,false,gregtech
boltQuartzite,1xgt.metaitem.01@26523,gregtech:gt.metaitem.01,false,gregtech
boltRedAlloy,1xgt.metaitem.01@26308,gregtech:gt.metaitem.01,false,gregtech
boltRedSteel,1xgt.metaitem.01@26348,gregtech:gt.metaitem.01,false,gregtech
boltRoseGold,1xgt.metaitem.01@26351,gregtech:gt.metaitem.01,false,gregtech
boltRubber,1xgt.metaitem.01@26880,gregtech:gt.metaitem.01,false,gregtech
boltRubidium,1xgt.metaitem.01@26043,gregtech:gt.metaitem.01,false,gregtech
boltRuby,1xgt.metaitem.01@26502,gregtech:gt.metaitem.01,false,gregtech
boltSamarium,1xgt.metaitem.01@26069,gregtech:gt.metaitem.01,false,gregtech
boltSapphire,1xgt.metaitem.01@26503,gregtech:gt.metaitem.01,false,gregtech
boltScandium,1xgt.metaitem.01@26027,gregtech:gt.metaitem.01,false,gregtech
boltShadowIron,1xgt.metaitem.01@26336,gregtech:gt.metaitem.01,false,gregtech
boltShadowSteel,1xgt.metaitem.01@26337,gregtech:gt.metaitem.01,false,gregtech
boltSilicon,1xgt.metaitem.01@26020,gregtech:gt.metaitem.01,false,gregtech
boltSilver,1xgt.metaitem.01@26054,gregtech:gt.metaitem.01,false,gregtech
boltSodalite,1xgt.metaitem.01@26525,gregtech:gt.metaitem.01,false,gregtech
boltSolderingAlloy,1xgt.metaitem.01@26314,gregtech:gt.metaitem.01,false,gregtech
boltStainlessSteel,1xgt.metaitem.01@26306,gregtech:gt.metaitem.01,false,gregtech
boltSteel,1xgt.metaitem.01@26305,gregtech:gt.metaitem.01,false,gregtech
boltSteelMagnetic,1xgt.metaitem.01@26355,gregtech:gt.metaitem.01,false,gregtech
boltSteeleaf,1xgt.metaitem.01@26339,gregtech:gt.metaitem.01,false,gregtech
boltSterlingSilver,1xgt.metaitem.01@26350,gregtech:gt.metaitem.01,false,gregtech
boltSunnarium,1xgt.metaitem.01@26318,gregtech:gt.metaitem.01,false,gregtech
boltTantalum,1xgt.metaitem.01@26080,gregtech:gt.metaitem.01,false,gregtech
boltTanzanite,1xgt.metaitem.01@26508,gregtech:gt.metaitem.01,false,gregtech
boltTellurium,1xgt.metaitem.01@26059,gregtech:gt.metaitem.01,false,gregtech
boltTerbium,1xgt.metaitem.01@26072,gregtech:gt.metaitem.01,false,gregtech
boltThaumium,1xgt.metaitem.01@26330,gregtech:gt.metaitem.01,false,gregtech
boltThorium,1xgt.metaitem.01@26096,gregtech:gt.metaitem.01,false,gregtech
boltThulium,1xgt.metaitem.01@26076,gregtech:gt.metaitem.01,false,gregtech
boltTin,1xgt.metaitem.01@26057,gregtech:gt.metaitem.01,false,gregtech
boltTinAlloy,1xgt.metaitem.01@26363,gregtech:gt.metaitem.01,false,gregtech
boltTitanium,1xgt.metaitem.01@26028,gregtech:gt.metaitem.01,false,gregtech
boltTopaz,1xgt.metaitem.01@26507,gregtech:gt.metaitem.01,false,gregtech
boltTritanium,1xgt.metaitem.01@26329,gregtech:gt.metaitem.01,false,gregtech
boltTungsten,1xgt.metaitem.01@26081,gregtech:gt.metaitem.01,false,gregtech
boltTungstenSteel,1xgt.metaitem.01@26316,gregtech:gt.metaitem.01,false,gregtech
boltUltimet,1xgt.metaitem.01@26344,gregtech:gt.metaitem.01,false,gregtech
boltUranium,1xgt.metaitem.01@26098,gregtech:gt.metaitem.01,false,gregtech
boltUranium235,1xgt.metaitem.01@26097,gregtech:gt.metaitem.01,false,gregtech
boltVanadium,1xgt.metaitem.01@26029,gregtech:gt.metaitem.01,false,gregtech
boltVanadiumGallium,1xgt.metaitem.01@26357,gregtech:gt.metaitem.01,false,gregtech
boltVinteum,1xgt.metaitem.01@26529,gregtech:gt.metaitem.01,false,gregtech
boltWood,1xgt.metaitem.01@26809,gregtech:gt.metaitem.01,false,gregtech
boltWoodSealed,1xgt.metaitem.01@26889,gregtech:gt.metaitem.01,false,gregtech
boltWroughtIron,1xgt.metaitem.01@26304,gregtech:gt.metaitem.01,false,gregtech
boltYtterbium,1xgt.metaitem.01@26077,gregtech:gt.metaitem.01,false,gregtech
boltYttrium,1xgt.metaitem.01@26045,gregtech:gt.metaitem.01,false,gregtech
boltYttriumBariumCuprate,1xgt.metaitem.01@26358,gregtech:gt.metaitem.01,false,gregtech
