Name,ID,Has Block,Mod,Class
minecraft:netherbrick,405,false,minecraft,net.minecraft.item.Item
minecraft:quartz,406,false,minecraft,net.minecraft.item.Item
minecraft:tnt_minecart,407,false,minecraft,net.minecraft.item.ItemMinecart
minecraft:hopper_minecart,408,false,minecraft,net.minecraft.item.ItemMinecart
Forestry:candle,409,true,Forestry,forestry.apiculture.items.ItemCandleBlock
Forestry:stump,410,true,Forestry,forestry.core.items.ItemForestryBlock
Forestry:alveary,411,true,Forestry,forestry.apiculture.items.ItemAlvearyBlock
Forestry:log1,412,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:log2,413,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:log3,414,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:log4,415,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:log5,416,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
minecraft:iron_horse_armor,417,false,minecraft,net.minecraft.item.Item
minecraft:golden_horse_armor,418,false,minecraft,net.minecraft.item.Item
minecraft:diamond_horse_armor,419,false,minecraft,net.minecraft.item.Item
minecraft:lead,420,false,minecraft,net.minecraft.item.ItemLead
minecraft:name_tag,421,false,minecraft,net.minecraft.item.ItemNameTag
minecraft:command_block_minecart,422,false,minecraft,net.minecraft.item.ItemMinecart
Forestry:log6,423,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:log7,424,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:fireproofLog1,425,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:fireproofLog2,426,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:fireproofLog3,427,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:fireproofLog4,428,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:fireproofLog5,429,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:fireproofLog6,430,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:fireproofLog7,431,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:planks,432,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:planks2,433,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:fireproofPlanks1,434,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:fireproofPlanks2,435,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:slabs1,436,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:slabs2,437,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:slabs3,438,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:fences,439,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:fences2,440,true,Forestry,forestry.arboriculture.items.ItemWoodBlock
Forestry:stairs,441,true,Forestry,forestry.arboriculture.items.ItemStairs
Forestry:saplingGE,442,true,Forestry,forestry.core.items.ItemForestryBlock
Forestry:leaves,443,true,Forestry,forestry.arboriculture.items.ItemLeavesBlock
Forestry:pods,444,true,Forestry,forestry.core.items.ItemForestryBlock
Forestry:arboriculture,445,true,Forestry,forestry.core.items.ItemForestryBlock
Forestry:engine,446,true,Forestry,forestry.core.items.ItemForestryBlock
Forestry:factory,447,true,Forestry,forestry.core.items.ItemForestryBlock
Forestry:factory2,448,true,Forestry,forestry.core.items.ItemNBTTile
Forestry:mushroom,449,true,Forestry,forestry.core.items.ItemTypedBlock
Forestry:ffarm,450,true,Forestry,forestry.farming.items.ItemFarmBlock
Forestry:lepidopterology,451,true,Forestry,forestry.core.items.ItemForestryBlock
Forestry:mail,452,true,Forestry,forestry.core.items.ItemForestryBlock
dendrology:logs0,453,true,dendrology,com.scottkillen.mod.dendrology.item.ModLogItem
dendrology:logs1,454,true,dendrology,com.scottkillen.mod.dendrology.item.ModLogItem
dendrology:logs2,455,true,dendrology,com.scottkillen.mod.dendrology.item.ModLogItem
dendrology:logs3,456,true,dendrology,com.scottkillen.mod.dendrology.item.ModLogItem
dendrology:leaves0,457,true,dendrology,com.scottkillen.mod.koresample.tree.item.LeavesItem
dendrology:leaves1,458,true,dendrology,com.scottkillen.mod.koresample.tree.item.LeavesItem
dendrology:leaves2,459,true,dendrology,com.scottkillen.mod.koresample.tree.item.LeavesItem
dendrology:leaves3,460,true,dendrology,com.scottkillen.mod.koresample.tree.item.LeavesItem
dendrology:sapling0,461,true,dendrology,com.scottkillen.mod.dendrology.item.ModSaplingItem
dendrology:sapling1,462,true,dendrology,com.scottkillen.mod.dendrology.item.ModSaplingItem
dendrology:wood0,463,true,dendrology,com.scottkillen.mod.dendrology.item.ModWoodItem
dendrology:stairs0,464,true,dendrology,net.minecraft.item.ItemBlock
dendrology:stairs1,465,true,dendrology,net.minecraft.item.ItemBlock
dendrology:stairs2,466,true,dendrology,net.minecraft.item.ItemBlock
dendrology:stairs3,467,true,dendrology,net.minecraft.item.ItemBlock
dendrology:stairs4,468,true,dendrology,net.minecraft.item.ItemBlock
dendrology:stairs5,469,true,dendrology,net.minecraft.item.ItemBlock
dendrology:stairs6,470,true,dendrology,net.minecraft.item.ItemBlock
dendrology:stairs7,471,true,dendrology,net.minecraft.item.ItemBlock
dendrology:stairs8,472,true,dendrology,net.minecraft.item.ItemBlock
dendrology:stairs9,473,true,dendrology,net.minecraft.item.ItemBlock
dendrology:stairs10,474,true,dendrology,net.minecraft.item.ItemBlock
dendrology:stairs11,475,true,dendrology,net.minecraft.item.ItemBlock
dendrology:stairs12,476,true,dendrology,net.minecraft.item.ItemBlock
dendrology:sslab0,477,true,dendrology,com.scottkillen.mod.dendrology.item.ModSlabItem
dendrology:sslab1,478,true,dendrology,com.scottkillen.mod.dendrology.item.ModSlabItem
dendrology:dslab0,479,true,dendrology,com.scottkillen.mod.dendrology.item.ModSlabItem
dendrology:dslab1,480,true,dendrology,com.scottkillen.mod.dendrology.item.ModSlabItem
appliedenergistics2:tile.BlockCableBus,481,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCraftingUnit,482,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCraftingMonitor,483,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCraftingStorage,484,true,appliedenergistics2,appeng.block.crafting.ItemCraftingStorage
appliedenergistics2:tile.BlockMolecularAssembler,485,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.OreQuartz,486,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.OreQuartzCharged,487,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockMatrixFrame,488,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartz,489,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockFluix,490,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSkyStone,491,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSkyChest,492,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSkyCompass,493,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzGlass,494,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzLamp,495,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzPillar,496,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzChiseled,497,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzTorch,498,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockLightDetector,499,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCharger,500,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzGrowthAccelerator,501,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockInscriber,502,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockWireless,503,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockTinyTNT,504,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuantumRing,505,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuantumLinkChamber,506,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSpatialPylon,507,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSpatialIOPort,508,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockController,509,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockDrive,510,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockChest,511,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockInterface,512,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCellWorkbench,513,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockIOPort,514,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCondenser,515,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockEnergyAcceptor,516,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockVibrationChamber,517,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockEnergyCell,518,true,appliedenergistics2,appeng.block.AEBaseItemBlockChargeable
appliedenergistics2:tile.BlockDenseEnergyCell,519,true,appliedenergistics2,appeng.block.AEBaseItemBlockChargeable
appliedenergistics2:tile.BlockCreativeEnergyCell,520,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSecurity,521,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockPaint,522,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.SkyStoneStairBlock,523,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.SkyStoneBlockStairBlock,524,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.SkyStoneBrickStairBlock,525,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.SkyStoneSmallBrickStairBlock,526,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.FluixStairBlock,527,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.QuartzStairBlock,528,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.ChiseledQuartzStairBlock,529,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.QuartzPillarStairBlock,530,true,appliedenergistics2,net.minecraft.item.ItemBlock
Thaumcraft:blockFluxGoo,531,true,Thaumcraft,thaumcraft.common.blocks.BlockFluxGooItem
Thaumcraft:blockFluxGas,532,true,Thaumcraft,thaumcraft.common.blocks.BlockFluxGasItem
Thaumcraft:blockFluidPure,533,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockFluidDeath,534,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockCustomOre,535,true,Thaumcraft,thaumcraft.common.blocks.BlockCustomOreItem
Thaumcraft:blockMagicalLog,536,true,Thaumcraft,thaumcraft.common.blocks.BlockMagicalLogItem
Thaumcraft:blockMagicalLeaves,537,true,Thaumcraft,thaumcraft.common.blocks.BlockMagicalLeavesItem
Thaumcraft:blockCustomPlant,538,true,Thaumcraft,thaumcraft.common.blocks.BlockCustomPlantItem
Thaumcraft:blockTaint,539,true,Thaumcraft,thaumcraft.common.blocks.BlockTaintItem
Thaumcraft:blockTaintFibres,540,true,Thaumcraft,thaumcraft.common.blocks.BlockTaintFibresItem
Thaumcraft:blockCosmeticOpaque,541,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticOpaqueItem
Thaumcraft:blockCosmeticSolid,542,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticSolidItem
Thaumcraft:blockCrystal,543,true,Thaumcraft,thaumcraft.common.blocks.BlockCrystalItem
Thaumcraft:blockTube,544,true,Thaumcraft,thaumcraft.common.blocks.BlockTubeItem
Thaumcraft:blockMetalDevice,545,true,Thaumcraft,thaumcraft.common.blocks.BlockMetalDeviceItem
Thaumcraft:blockWoodenDevice,546,true,Thaumcraft,thaumcraft.common.blocks.BlockWoodenDeviceItem
Thaumcraft:blockStoneDevice,547,true,Thaumcraft,thaumcraft.common.blocks.BlockStoneDeviceItem
Thaumcraft:blockMirror,548,true,Thaumcraft,thaumcraft.common.blocks.BlockMirrorItem
Thaumcraft:blockTable,549,true,Thaumcraft,thaumcraft.common.blocks.BlockTableItem
Thaumcraft:blockChestHungry,550,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockArcaneDoor,551,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockLifter,552,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockMagicBox,553,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockAlchemyFurnace,554,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockJar,555,true,Thaumcraft,thaumcraft.common.blocks.BlockJarItem
Thaumcraft:blockCandle,556,true,Thaumcraft,thaumcraft.common.blocks.BlockCandleItem
Thaumcraft:blockEldritch,557,true,Thaumcraft,thaumcraft.common.blocks.BlockEldritchItem
Thaumcraft:blockAiry,558,true,Thaumcraft,thaumcraft.common.blocks.BlockAiryItem
Thaumcraft:blockManaPod,559,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockArcaneFurnace,560,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockWarded,561,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockHole,562,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockPortalEldritch,563,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockEssentiaReservoir,564,true,Thaumcraft,thaumcraft.common.blocks.BlockEssentiaReservoirItem
Thaumcraft:blockEldritchNothing,565,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockStairsArcaneStone,566,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockStairsGreatwood,567,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockStairsSilverwood,568,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockStairsEldritch,569,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockCosmeticSlabWood,570,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticWoodSlabItem
Thaumcraft:blockCosmeticSlabStone,571,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticStoneSlabItem
Thaumcraft:blockCosmeticDoubleSlabWood,572,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockCosmeticDoubleSlabStone,573,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockLootUrn,574,true,Thaumcraft,thaumcraft.common.blocks.BlockLootItem
Thaumcraft:blockLootCrate,575,true,Thaumcraft,thaumcraft.common.blocks.BlockLootItem
betterstorage:crate,576,true,betterstorage,net.mcft.copy.betterstorage.item.tile.ItemTileBetterStorage
betterstorage:reinforcedChest,577,true,betterstorage,net.mcft.copy.betterstorage.item.tile.ItemLockable
betterstorage:locker,578,true,betterstorage,net.minecraft.item.ItemBlock
betterstorage:armorStand,579,true,betterstorage,net.mcft.copy.betterstorage.tile.stand.ItemArmorStand
betterstorage:cardboardBox,580,true,betterstorage,net.mcft.copy.betterstorage.item.tile.ItemCardboardBox
betterstorage:reinforcedLocker,581,true,betterstorage,net.mcft.copy.betterstorage.item.tile.ItemLockable
betterstorage:craftingStation,582,true,betterstorage,net.minecraft.item.ItemBlock
betterstorage:flintBlock,583,true,betterstorage,net.minecraft.item.ItemBlock
betterstorage:lockableDoor,584,true,betterstorage,net.minecraft.item.ItemBlock
betterstorage:present,585,true,betterstorage,net.mcft.copy.betterstorage.item.tile.ItemPresent
BiblioCraft:BiblioTypewriter,586,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemTypewriter
BiblioCraft:BiblioClock,587,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemClock
BiblioCraft:BiblioFlatPainting,588,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemPaintingFrameFlat
BiblioCraft:BiblioSimplePainting,589,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemPaintingFrameSimple
BiblioCraft:BiblioMiddlePainting,590,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemPaintingFrameMiddle
BiblioCraft:BiblioFancyPainting,591,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemPaintingFrameFancy
BiblioCraft:BiblioBorderlessPainting,592,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemPaintingFrameBorderless
BiblioCraft:BiblioPaintPress,593,true,BiblioCraft,net.minecraft.item.ItemBlock
BiblioCraft:BiblioSwordPedestal,594,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemSwordPedestal
BiblioCraft:BiblioFancySign,595,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemFancySign
BiblioCraft:BiblioWorkbench,596,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemFancyWorkbench
BiblioCraft:BiblioBell,597,true,BiblioCraft,net.minecraft.item.ItemBlock
BiblioCraft:Bibliotheca,598,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemBookcaseMaster
BiblioCraft:BiblioPotionShelf,599,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemPotionShelfMaster
BiblioCraft:BiblioShelf,600,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemGenericShelfMaster
BiblioCraft:BiblioRack,601,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemWeaponRackMaster
BiblioCraft:BiblioCase,602,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemWeaponCaseMaster
BiblioCraft:BiblioLabel,603,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemLabelMaster
BiblioCraft:BiblioDesk,604,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemWritingDesk
BiblioCraft:BiblioTable,605,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemTable
BiblioCraft:Armor Stand,606,true,BiblioCraft,net.minecraft.item.ItemBlock
BiblioCraft:Typesetting Machine,607,true,BiblioCraft,net.minecraft.item.ItemBlock
BiblioCraft:Printing Press,608,true,BiblioCraft,net.minecraft.item.ItemBlock
BiblioCraft:BiblioLantern,609,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemLantern
BiblioCraft:BiblioIronLantern,610,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemLantern
BiblioCraft:BiblioLamp,611,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemLamp
BiblioCraft:BiblioIronLamp,612,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemLamp
BiblioCraft:BiblioStuffs,613,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemStuffsMaster
BiblioCraft:BiblioMapFrames,614,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemMapFrame
BiblioCraft:BiblioSeats,615,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemSeat
BiblioWoodsForestry:BiblioWoodFstBookcase,616,true,BiblioWoodsForestry,jds.bibliowood.forestrywood.blocks.ItemBookcase
BiblioWoodsForestry:BiblioWoodFstBookcase2,617,true,BiblioWoodsForestry,jds.bibliowood.forestrywood.blocks.ItemBookcase2
BiblioWoodsForestry:BiblioWoodFstpotshelf,618,true,BiblioWoodsForestry,jds.bibliowood.forestrywood.blocks.ItemPotionShelf
